sep=,
protected,200:7FF,bchecksum,0x4ADE,cchecksum,0xFC93
protected,All,bchecksum,0x37CE,cchecksum,0x039C
protected,Off,constant,0x3F80,bchecksum,0x2FBF,cchecksum,0xFB8D
protected,800:FFF,constant,0x3F80,type,XNOR7,bchecksum,0x2FAF,cchecksum,0x1569
protected,400:FFF,constant,0x3F80,type,XNOR7,bchecksum,0x2F9F,cchecksum,0x1559
protected,All,constant,0x3F80,type,XNOR7,bchecksum,0x2F8F,cchecksum,0x2F35
protected,Off,bchecksum,0x2F7F,cchecksum,0xFB4D
protected,800:FFF,bchecksum,0x51EE,cchecksum,0x03A3
protected,400:FFF,bchecksum,0x40DE,cchecksum,0xF293
protected,All,bchecksum,0x2FCE,cchecksum,0xFB9C
protected,Off,bchecksum,0x2F7F,cchecksum,0xFB4D
protected,800:FFF,bchecksum,0x51EE,cchecksum,0x03A3
protected,400:FFF,bchecksum,0x40DE,cchecksum,0xF293
protected,All,bchecksum,0x2FCE,cchecksum,0xFB9C
protected,Off,constant,0x3F80,bchecksum,0x2FBF,cchecksum,0xFB8D
protected,800:FFF,constant,0x3F80,type,XNOR7,bchecksum,0x2FAF,cchecksum,0x1569
protected,400:FFF,constant,0x3F80,type,XNOR7,bchecksum,0x2F9F,cchecksum,0x1559
protected,All,constant,0x3F80,type,XNOR7,bchecksum,0x2F8F,cchecksum,0x2F35
protected,Off,bchecksum,0x1F3F,cchecksum,0xEB0D
protected,1000:1FFF,bchecksum,0x396E,cchecksum,0xEB23
protected,0800:1FFF,bchecksum,0x2C5E,cchecksum,0xDE13
protected,All,bchecksum,0x1F4E,cchecksum,0xEB1C
protected,Off,bchecksum,0x2F7F,cchecksum,0xFB4D
protected,800:FFF,bchecksum,0x51EE,cchecksum,0x03A3
protected,400:FFF,bchecksum,0x40DE,cchecksum,0xF293
protected,All,bchecksum,0x2FCE,cchecksum,0xFB9C
protected,Off,bchecksum,0x2F7F,cchecksum,0xFB4D
