N/C
VDD
GP2/T0CKI/FOSC4
GP1/ICSPCLK
GP3/MCLR/VPP
VSS
N/C
GP0/ISCPDAT
N/C
VDD
GP2/T0CKI/FOSC4
GP1/ICSPCLK
GP3/MCLR/VPP
VSS
N/C
GP0/ISCPDAT
N/C
VDD
GP2/T0CKI/FOSC4/COUT
GP1/ISCPCLK/CIN-
GP3/MCLR/VPP
VSS
N/C
GP0/ISCPDAT/CIN+
N/C
VDD
GP2/T0CKI/FOSC4/COUT
GP1/ISCPCLK/CIN-
GP3/MCLR/VPP
VSS
N/C
GP0/ISCPDAT/CIN+
N/C
VDD
GP2/T0CKI/FOSC4
GP1/ISCPCLK/AN1
GP3/MCLR/VPP
VSS
N/C
GP0/ISCPDAT/AN0
N/C
VDD
GP2/T0CKI/FOSC4
GP1/ISCPCLK/AN1
GP3/MCLR/VPP
VSS
N/C
GP0/ISCPDAT/AN0
VDD
GP5/OSC1/CLKIN
GP4/OSC2
GP3/MCLR/VPP
GP2/T0CKI
GP1
GP0
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2
GP3/MCLR/VPP
GP2/T0CKI
GP1
GP0
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2
GP3/MCLR/VPP
GP2/T0CKI
GP1
GP0
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2
GP3/MCLR/VPP
GP2/T0CKI
GP1
GP0
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2/AN3/CLKOUT
GP3/MCLR/VPP
GP2/T0CKI/AN2/INT
GP1/AN1/VREF
GP0/AN0
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2/AN3/CLKOUT
GP3/MCLR/VPP
GP2/T0CKI/AN2/INT
GP1/AN1/VREF
GP0/AN0
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2
GP3/MCLR/VPP
GP2/T0CKI
GP1
GP0
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2
GP3/MCLR/VPP
GP2/T0CKI
GP1
GP0
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2/AN3/CLKOUT
GP3/MCLR/VPP
GP2/T0CKI/AN2/INT
GP1/AN1/VREF
GP0/AN0
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2/AN3/CLKOUT
GP3/MCLR/VPP
GP2/T0CKI/AN2/INT
GP1/AN1/VREF
GP0/AN0
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2
GP3/MCLR/VPP
GP2/T0CKI
GP1
GP0
VSS
VDD
RA5
RA4
RA3/MCLR/VPP
RA2
RA1/ICSPCLK
RA0/ICSPDAT
VSS
VDD
RA5/OSC1/CLKIN/SRNQ/T1CKI/T1OSI/CCP1*/P1A*/DT*/RX*
RA4/OSC2/CLKOUT/CLKRAN3/CPS3/C1IN1-/T1G*/T1OSO/P1B*/TX*/CK*/SDO*/MDCIN2
RA3/MCLR/VPP/T1G/SS*
RA2/AN2/CPS2/C1OUT/SRQ/T0CKI/CCP1/P1A/FLT0/SDA/SDI/MDCIN1
RA1/ICSPCLK/ICPCLKAN1/VREF/CPS1/C1IN0-/SRI/RX/DT/SCL/SCK/MDMIN
RA0/ICSPDAT/ICDDAT/AN0/DACOUT/CPS0/C1IN+/P1B/TX/CK/SDO/SS/MDOUT
VSS
VDD
RA5/OS1/CI
RA4/AN3/OS2/CO
RA3/MCLR/VPP
RA2/AN2/T0CKI/INT/COUT/CCP1
RA1/ICSPCLK/AN1/C1IN-/VREF
RA0/ICSPDAT/AN0/C1IN+/ULPWU
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2
GP3/MCLR/VPP
GP2/T0CKI
GP1/ICSPCLK
GP0/ICSPDAT
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2
GP3/MCLR/VPP
GP2/T0CKI
GP1/ICSPCLK
GP0/ICSPDAT
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2
GP3/MCLR/VPP
GP2/AN2/T0CKI/C1OUT
GP1/AN1/C1IN-/ICSPCLK
GP0/AN0/C1IN+/ICSPDAT
VSS
VDD
GP5/OSC1/CLKIN
GP4/OSC2
GP3/MCLR/VPP
GP2/T0CKI
GP1/ICSPCLK
GP0/ICSPDAT
VSS
VDD
GP5/OSC1/T1CKI/CLKIN
GP4/OSC2/C1IN-/T1G/CLKOUT
GP3/MCLR/VPP
GP2/T0CKI/INT/COUT
GP1/C0IN-/CLK
GP0/CIN+/DAT
VSS
VDD
GP5/OSC1/T1CKI/CLKIN
GP4/OSC2/AN3/C1IN-/T1G/CLKOUT
GP3/MCLR/VPP
GP2/AN2/T0CKI/INT/COUT/CCP1/P1A
GP1/AN1/C0IN-/VREF/CLK
GP0/AN0/CIN+/P1B/DAT
VSS
VDD
GP5/OSC1/T1CKI/CLKIN
GP4/OSC2/AN3/C1IN-/T1G/CLKOUT
GP3/MCLR/VPP
GP2/AN2/T0CKI/INT/COUT/CCP1/P1A
GP1/AN1/C0IN-/VREF/CLK
GP0/AN0/CIN+/P1B/DAT
VSS
VDD
GP5/T1CKI/OSC1/CLKIN
GP4/T1G/OSC2/CLKOUT
GP3/MCLR/VPP
GP2/T0CKI/INT/COUT
GP1/CIN-/ICSPCLK
GP0/CIN+/ICSPDAT
VSS
VDD
GP5/T1CKI/OSC1/CLKIN
GP4/T1G/OSC2/CLKOUT
GP3/MCLR/VPP
GP2/T0CKI/INT/COUT
GP1/CIN-/ICSPCLK
GP0/CIN+/ICSPDAT/ULPWU
VSS
VDD
GP5/T1CKI/OSC1/CLKIN
GP4/AN3/T1G/OSC2/CLKOUT
GP3/MCLR/VPP
GP2/AN2/T0CKI/INT/COUT
GP1/AN1/CIN-/VREF/ICSPCLK
GP0/AN0/CIN+/ICSPDAT
VSS
VDD
GP5/T1CKI/OSC1/CLKIN
GP4/AN3/T1G/OSC2/CLKOUT
GP3/MCLR/VPP
GP2/AN2/T0CKI/INT/COUT/CCP1
GP1/AN1/C1IN-/VREF/ICSPCLK
GP0/AN0/C1IN+/ICSPDAT/ULPWU
VSS
VDD
GP5/OSC1/T1CKI/CLKIN
GP4/OSC2/C1IN-/T1G/CLKOUT
GP3/MCLR/VPP
GP2/T0CKI/INT/COUT
GP1/C0IN-/CLK
GP0/CIN+/DAT
VSS
VDD
GP5/OSC1/T1CKI/CLKIN
GP4/OSC2/AN3/C1IN-/T1G/CLKOUT
GP3/MCLR/VPP
GP2/AN2/T0CKI/INT/COUT/CCP1/P1A
GP1/AN1/C0IN-/VREF/CLK
GP0/AN0/CIN+/P1B/DAT
VSS
VDD
RA5
RA4
RA3/MCLR/VPP
RA2
RA1/ICSPCLK
RA0/ICSPDAT
VSS
VDD
RA5/OSC1/CLKIN/SRNQ/T1CKI/T1OSI/CCP1*/P1A*/DT*/RX*
RA4/OSC2/CLKOUT/CLKRAN3/CPS3/C1IN1-/T1G*/T1OSO/P1B*/TX*/CK*/SDO*/MDCIN2
RA3/MCLR/VPP/T1G/SS*
RA2/AN2/CPS2/C1OUT/SRQ/T0CKI/CCP1/P1A/FLT0/SDA/SDI/MDCIN1
RA1/ICSPCLK/ICPCLKAN1/VREF/CPS1/C1IN0-/SRI/RX/DT/SCL/SCK/MDMIN
RA0/ICSPDAT/ICDDAT/AN0/DACOUT/CPS0/C1IN+/P1B/TX/CK/SDO/SS/MDOUT
VSS
LIN
RA2/AN2/VREF
RA3/AN3
RA4/T0CKI
MCLR/VPP
VSS
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0/AN0
BACT
VBAT
LIN
N/C
VSS
VDD
AVDD
GP5/OSC1/CLKIN
GP4/OSC2/AN3/CLKOUT
GP3/MCLR/VPP
N/C
N/C
GP2/T0CKI/AN2/INT
GP1/AN1/VREF
GP0/AN0
VSS
AVSS
VSS
BACT
VBAT
VDD
RB5/OSC1/CLKIN
RB4/OSC2/CLKOUT
RB3/MCLR/VPP
RC5/T0CKI
RC4
RC3
RC2
RC1
RC0
RB2
RB1/ICSPCLK
RB0/ICSPDAT
VSS
RA2
RA3
T0CKI
MCLR/VPP
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
RA2
RA3
T0CKL
MCLR/VPP
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
RA2
RA3
RTCC
MCLR/VPP
VSS
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
RA2
RA3
T0CKI
MCLR/VPP
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
RA2
RA3
T0CKI
MCLR/VPP
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
RA2
RA3
T0CKI
MCLR/VPP
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
T0CKI
VDD
N/C
VSS
N/C
RA0
RA1
RA2
RA3
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
RC0
RC1
RC2
RC3
RC4
RC5
RC6
RC7
OSC2/CLKOUT
OSC1/CLKIN
MCLR/VPP
RA2
RA3
RA4/T0CKI
MCLR/VPP
VSS
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
RA4/T0CKI
VDD
N/C
VSS
RA5
RA0
RA1
RA2
RA3
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
RC0
RC1
RC2
RC3
RC4
RC5
RC6
RC7
OSC2/CLKOUT
OSC1/CLKIN
MCLR/VPP
RA2
RA3
RA4/T0CKI
MCLR/VPP
VSS
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
T0CKI
VDD
N/C
VSS
N/C
RA0
RA1
RA2
RA3
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
RC0
RC1
RC2
RC3
RC4
RC5
RC6
RC7
OSC2/CLKOUT
OSC1/CLKIN
MCLR/VPP
RA2
RA3
T0CKI
MCLR/VPP
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
RA2
RA3
T0CKI
MCLR/VPP
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
T0CKI
VDD
N/C
VSS
N/C
RA0
RA1
RA2
RA3
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
RC0
RC1
RC2
RC3
RC4
RC5
RC6
RC7
OSC2/CLKOUT
OSC1/CLKIN
MCLR/VPP
T0CKI
VDD
N/C
VSS
N/C
RA0
RA1
RA2
RA3
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
RC0
RC1
RC2
RC3
RC4
RC5
RC6
RC7
OSC2/CLKOUT
OSC1/CLKIN
MCLR/VPP
RA2
RA3
T0CKI
MCLR/VPP
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
RA2
RA3
T0CKI
MCLR/VPP
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
RA2
RA3
RA4/T0CKI
MCLR/VPP
VSS
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
MCLR/VPP
RA0
RA1
RA2
RA3
RA4/T0CKI
RA5/SS
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0/T1OSI/T1CKI
RC1/T1OSO
RC2/CCP1
RC3/SCK/SCL
RC4/SDI/SDA
RC5/SDO
RC6
RC7
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
MCLR/VPP
RA0
RA1
RA2
RA3
RA4/T0CKI
RA5/SS
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0/T1OSO/T1CKI
RC1/T1OSI
RC2/CCP1
RC3/SCK/SCL
RC4/SDI/SDA
RC5/SDO
RC6
RC7
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
MCLR/VPP
RA0
RA1
RA2
RA3
RA4/T0CKI
RA5/SS
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0/T1OSO/T1CKI
RC1/T1OSI
RC2/CCP1
RC3/SCK/SCL
RC4/SDI/SDA
RC5/SDO
RC6
RC7
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
MCLR/VPP
RA0
RA1
RA2
RA3
RA4/T0CKI
RA5/SS
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0/T1OSI/T1CKI
RC1/T1OSO/CCP2
RC2/CCP1
RC3/SCK/SCL
RC4/SDI/SDA
RC5/SDO
RC6/TX/CK
RC7/RX/DT
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
MCLR/VPP
RA0/AN0
RA1/AN1
RA2/AN2
RA3/AN3/VREF
RA4/T0CKI
RA5/SS/AN4
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0/T1OSI/T1CKI
RC1/T1OSO/CCP2
RC2/CCP1
RC3/SCK/SCL
RC4/SDI/SDA
RC5/SDO
RC6/TX/CK
RC7/RX/DT
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
MCLR/VPP
RA0/AN0
RA1/AN1
RA2/AN2/VREF
RA3/AN3
RA4/T0CKI
RA5
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0
RC1
RC2
RC3
RC4
RC5
RC6
RC7
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
MCLR/VPP
RA0/AN0
RA1/AN1
RA2/AN2/VREF
RA3/AN3
RA4/T0CKI
RA5
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0
RC1
RC2
RC3
RC4
RC5
RC6
RC7
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
MCLR/VPP
RA0
RA1
RA2
RA3
RA4/T0CKI
RA5/SS
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0/T1OSI/T1CKI
RC1/T1OSO/CCP2
RC2/CCP1
RC3/SCK/SCL
RC4/SDI/SDA
RC5/SDO
RC6/TX/CK
RC7/RX/DT
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
RA2/AN2
RA3/AN3/VREF
RA4/T0CKI
MCLR/VPP
VSS
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0/AN0
RA1/AN1
RA2/AN2
RA3/AN3/VREF
RA4/T0CKI
MCLR/VPP
VSS
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0/AN0
RA1/AN1
RA2/AN2
RA3/AN3/VREF
RA4/T0CKI
MCLR/VPP
VSS
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0/AN0
RA1/AN1
RA2/AN2
RA3/AN3/VREF
RA4/T0CKI
MCLR/VPP
VSS
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0/AN0
RA1/AN1
MCLR/VPP
RA0/AN0
RA1/AN1
RA2/AN2
RA3/AN3/VREF
RA4/T0CKI
RA5/SS/AN4
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0/T1OSO/T1CKI
RC1/T1OSI
RC2/CCP1
RC3/SCK/SCL
RC4/SDI/SDA
RC5/SDO
RC6
RC7
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
MCLR/VPP
RA0/AN0
RA1/AN1
RA2/AN2
RA3/AN3/VREF
RA4/T0CKI
RA5/SS/AN4
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0/T1OSO/T1CKI
RC1/T1OSI
RC2/CCP1
RC3/SCK/SCL
RC4/SDI/SDA
RC5/SDO
RC6
RC7
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
MCLR/VPP
RA0/AN0
RA1/AN1
RA2/AN2
RA3/AN3/VREF
RA4/T0CKI
RA5/SS/AN4
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0/T1OSI/T1CKI
RC1/T1OSO/CCP2
RC2/CCP1
RC3/SCK/SCL
RC4/SDI/SDA
RC5/SDO
RC6/TX/CK
RC7/RX/DT
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
MCLR/VPP
RA0/AN0
RA1/AN1
RA2/AN2
RA3/AN3/VREF
RA4/T0CKI
RA5/SS/AN4
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0/T1OSI/T1CKI
RC1/T1OSO/CCP2
RC2/CCP1
RC3/SCK/SCL
RC4/SDI/SDA
RC5/SDO
RC6/TX/CK
RC7/RX/DT
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
MCLR/VPP
RA0/AN0
RA1/AN1
RA2/AN2
RA3/AN3/VREF
RA4/T0CKI
RA5/SS/AN4
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0/T1OSI/T1CKI
RC1/T1OSO/CCP2
RC2/CCP1
RC3/SCK/SCL
RC4/SDI/SDA
RC5/SDO
RC6/TX/CK
RC7/RX/DT
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
MCLR/VPP
RA0/AN0
RA1/AN1
RA2/AN2
RA3/AN3/VREF
RA4/T0CKI
RA5/SS/AN4
VSS
OSC1/CLKIN
OSC2/CLKOUT
RC0/T1OSI/T1CKI
RC1/T1OSO/CCP2
RC2/CCP1
RC3/SCK/SCL
RC4/SDI/SDA
RC5/SDO
RC6/TX/CK
RC7/RX/DT
VSS
VDD
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
RA2
RA3
RA4/T0CKI
MCLR
VSS
RB0/INT
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
RA2
RA3
T0CKI
MCLR/VPP
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
RA2
RA3
T0CKI
MCLR/VPP
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
RA2
RA3
T0CKI
MCLR/VPP
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
RA2
RA3
T0CKI
MCLR/VPP
VSS
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
VDD
OSC2/CLKOUT
OSC1/CLKIN
RA0
RA1
T0CKI
VDD
N/C
VSS
N/C
RA0
RA1
RA2
RA3
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
RC0
RC1
RC2
RC3
RC4
RC5
RC6
RC7
OSC2/CLKOUT
OSC1/CLKIN
MCLR/VPP
T0CKI
VDD
N/C
VSS
N/C
RA0
RA1
RA2
RA3
RB0
RB1
RB2
RB3
RB4
RB5
RB6
RB7
RC0
RC1
RC2
